Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban
Mon Aug 12 19:21:05 +0000 2024,1823077265426763837,newshub.gr,Φωτιά στην Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι https://t.co/DkmFk83C8d 👈 κλικ εδώ #newshubgr #crete #ellada #Κρήτη #cretannews https://t.co/9bGXchFCOV,0,0,,,
Mon Aug 12 19:21:05 +0000 2024,1823077262775967923,Καλλίμαχος 🇬🇷,"@SinodinosP Το θέμα για την Κυρία (και για την κάθε Κυρία), στην τοποθεσια που βρίσκεται (εντός αστικού ιστού), θα ήταν η φωτιά να είχε περιοριστεί από τον κρατικό μηχανισμό, πολύ πριν εκτονωθεί.",0,0,,,
Mon Aug 12 19:20:46 +0000 2024,1823077182836732105,Δήμητρα Κ.,"@Bazinga56353546 Αυτά τα έλεγε ο Άχρηστος ο Άσχετος ο Άεργος ο Ερασιτέχνης .... Αλλά, θαναι η τελευταία χαρά τους,  αυτή η φωτιά",0,0,,,
Mon Aug 12 19:20:45 +0000 2024,1823077178067591660,an0n1m,Η κατάντια της χώρας μας #φωτια #εκκένωση #κυβερνηση_Μητσοτακη #Ελλαδα #Greece #GreeceFires #GoViral #CrimeWatch #Anonymous https://t.co/EyrRsjaWcx,1,1,,,
Mon Aug 12 19:20:44 +0000 2024,1823077176662479075,lao tso🔻,"@NikFokas987 @entimos3 Πες τα στο μαλάκα τον κούλη που τα χει παραγγείλει. Όσο για τα ""χειρουργικής ακρίβειας"" , σε μια μέρα η φωτιά έχει διανύσει 20χλμ",1,0,,,
Mon Aug 12 19:20:33 +0000 2024,1823077129178743150,stammy,"@GioKoutras Σωστά! Μια πυρκαγιά που ξεκίνησε από το Βαρνάβα και έφτασε Πεντέλη, Βριλήσσια, γραμματικό, Γέρακα!  Μάλλον σε κάθε χιλιόμετρο υπήρχε και ένας εμπρηστής !  Ήθελα να  ξερα δεν ντρέπεσαι ;;;;   https://t.co/bFsAY058Fw",3,0,,,
Mon Aug 12 19:20:26 +0000 2024,1823077100552642808,Όθων ο Γραικός,Κουραστήκαμε κάθε χρόνο και τους μεν και τους δε να κάνουν πολιτική πάνω στις στάχτες..  Και κάθε επόμενη κυβέρνηση έχει μεγαλύτερες ευθύνες απ την προηγούμενη διότι δεν μπορεί να πει ότι δεν γνώριζε..  Κουράσατε όλοι όσοι κυβερνήσατε τα τελευταία 50 χρόνια..  #φωτιά #πυρκαγιά,0,0,,,
Mon Aug 12 19:20:25 +0000 2024,1823077094034952640,NikiforosFokas,@NIKSOTIROPOYLOS Νικόλα η φωτιά μπήκε σε αστικό ιστό και δεν την σταματούν. Το έχεις αντιληφθεί;;; Μην ασχολείσαι με ζαιους. Είναι ηλίθιοι. Το ότι μπήκε στον αστικό ιστό το αντιλαμβάνεσαι;;;,1,0,,,
Mon Aug 12 19:20:23 +0000 2024,1823077086325580166,KatiApoZebra,"@sun_armenistis Είπε ο Κικίλιας ότι τα πρώτα 5 λεπτά ήδη επιχειρούσαν. Μία γυναίκα που κάηκε ολοσχερώς το σπίτι της στο Βαρνάβα είπε στο μεγκα κλαίγοντας ότι η φωτιά ξεκίνησε πίσω από το σπίτι της, την είδε και τα μέσα πήγαν μετά από 45 λεπτά. Μάντεψε ποιος λέει ψέματα",8,3,,,
Mon Aug 12 19:20:19 +0000 2024,1823077069258948855,Jim Fragma,Και στον Γέρακα φωτιά,1,0,,,
Mon Aug 12 19:20:12 +0000 2024,1823077042536972372,WorldEnergyNews.gr,ΑΔΜΗΕ για φωτιά στη ΒΑ Αττική: Έχουν επηρεαστεί σημαντικά κυκλώματα υπερυψηλής τάσης https://t.co/9IAmaUctxA,2,1,,,
Mon Aug 12 19:19:59 +0000 2024,1823076987440660884,Alexandros,Στον λαο της Αθήνας να τους δώσετε να δικαστουν.Φτανει με τα χάδια. Φωτιά στην Τερψιθέα Γλυφάδας: Θέμα χρόνου η σύλληψη των δύο εμπρηστών λέει ο δήμαρχος https://t.co/k34Vfi1858,3,1,,,
Mon Aug 12 19:19:57 +0000 2024,1823076977428865092,Penny Rage,"Το κτηνιατρείο Animal dogtors δέχεται πυρόπληκτα ζώα, παρακαλώ επικοινωνήστε με το 210 6655558 εάν εντοπίσετε ζώο σε ανάγκη! #φωτια #Φωτια_τωρα #φωτιατωρα #πυρκαγιά #ζωα_σε_κινδυνο #ζωασεαναγκη #ζωα_φωτια #εθελοντες #διασωση #βοηθεια",5,6,,,
Mon Aug 12 19:19:43 +0000 2024,1823076920138850497,James,ΕΤΟΙΜΑΣΤΕΊΤΕ ΓΙΑ ΤΙΣ ΒΙΒΛΙΚΕΣ ΚΑΤΑΣΤΡΟΦΈΣ ΠΛΥΜΗΡΩΝ ΑΠΟ ΣΕΠΤΕΒΡΗ ΓΙΑΤΙ Ο ΜΗΤΣΟΤΆΚΗΣ ΔΕΝ ΠΡΌΚΕΙΤΑΙ.  #Φωτια_τωρα #φωτιατωρα  #φωτια_πεντελη  #φωτιά #Πυρκαγια #Πεντελη #πυρκαγιας #Πυροσβεστες,0,0,,,
Mon Aug 12 19:19:06 +0000 2024,1823076762713997702,το φίδι,ΒΑ Αττική τώρα #φωτιά #φωτια_πεντελη #Βαρναβας #φωτιες #γερακας  #Μητσοτάκη_παραιτήσου https://t.co/Kpp2ceg4Fn,12,4,,,
Mon Aug 12 19:18:34 +0000 2024,1823076631642034636,ariana,Νέα αναζωπύρωση στο #Γραμματικό με κατεύθυνση τον #Μαραθωνα #φωτια #Φωτια_τωρα,1,2,,,
Mon Aug 12 19:18:32 +0000 2024,1823076622846562737,palaiologos,@machiavelli_gr Μόνο τον Κουλη ξέχασες που για αυτή την φωτιά έχασε τις διακοπές του! Το λέω αυτό γιατί πριν λίγο έγραψες ότι δεν φταίει! https://t.co/dxJZ46wmO6,0,0,,,
Mon Aug 12 19:18:31 +0000 2024,1823076616194474108,Surigata the Original,"Μαλάκα μου, το πούρο σε μαγαζιά εστίασης θα έπρεπε να απαγορεύεται. Βρωμιάρηδες.  Και το λεει πρώην καπνιστής.  #τσιγαρο #αθηνα #ελλαδα #ελληναρας #νδ #συριζα #φωτιά #πούρο",6,1,,,
Mon Aug 12 19:18:28 +0000 2024,1823076607088619940,TLIFE,"Φωτιά στην Αττική: Σπάραξε κάτοικος στην Πεντέλη - «Σας το λέω και έχω ανατριχιάσει, εδώ έχω μεγαλώσει» https://t.co/mXKCEvnLG3 https://t.co/xeRIBqXad7",2,0,,,
Mon Aug 12 19:18:28 +0000 2024,1823076604760752436,Katerina Sidiropoulou,"@RulesArk @AlexChalkiotis Όχι φίλε μου! Δεν είναι έτσι. Δε μπορεί να κοιτάει ο καθένας τον πισινό του και μετά να ζητάνε βοήθεια! Πάντα θα υπάρχει ο κουβάς με το μέλι, εσύ άμα θες να μπεις ολόκληρος είναι δικό σου θέμα! Μετά όμως 🤐🤐🤐  #Φωτια_τωρα #Πυρκαγια",0,0,,,
Mon Aug 12 19:18:27 +0000 2024,1823076600927129895,Να τα μας!,μέσα στα μούτρα μας....δεξιος αποπατος...μην ξεχάσετε να τους ξανακανετε μάγκες...#φωτια #Φωτια_τωρα,9,1,,,
Mon Aug 12 19:18:20 +0000 2024,1823076572951204288,Nanaka👩,#φωτια Αντιδήμαρχος πολιτικής προστασίας Παλλήνης τώρα στο #MEGA .... Μετα αναρωτιομαστε στο ποιοι ψηφίζουν Κούλη!,2,0,,,
Mon Aug 12 19:18:19 +0000 2024,1823076569553719633,Αντωνης,"Ήλθον, είδον και απήλθον #φωτια #πυρκαγια https://t.co/MA5L095nqC",1,0,,,
Mon Aug 12 19:18:19 +0000 2024,1823076567028797617,O Τρελός του χωριού@,ΑΥΤΟ.  #φωτιες #Πεντέλη #γερακας #Ματι #Αττική #Βριλήσσια #ΑνωΓλυφαδα #Κικιλιας #Χαλανδρι #Πυρκαγια #Υμηττος #ΜΗΤΣΟΤΑΚΗ_ΓΑΜΙΕΣΑΙ_ΡΕ_ΜΑΛΑΚΑ #μητσοτακη_παραιτησου #Κικιλιας,4,1,,,
Mon Aug 12 19:18:09 +0000 2024,1823076527665508850,Leonidas ToEat ♎☘🇬🇷🇬🇧,"Μαθαίνουμε πως κάηκε το σπίτι του δράστη που το 2018 είχε προκαλέσει την πυρκαγιά που έπληξε το Μάτι, το Κόκκινο Λιμανάκι κ.α και είχε ως αποτέλεσμα την εκατόμβη θυμάτων....",111,19,,,
Mon Aug 12 19:18:09 +0000 2024,1823076524834107646,Muammar Gaddafi,"@Mouxlaloudaa @SubNautilus @entimos3 Ποια φωτιά έσβησε ρε μούλε, μέσα στην θάλασσα έμεινε το σαράβαλο της ΕΣΣΔ",1,0,,,
Mon Aug 12 19:18:07 +0000 2024,1823076515875086646,NoMore,"Βγήκε ο κικιλιας το πρωι έκανε το καθήκον του - αντε γειά. Ο χαρδαλιας, ο Κουλης κάποιος ενώ καίγεται η μιση Αττική ολη μέρα άφαντοι. Ο ορισμός του σταρχιδιασμου.",0,0,,,
Mon Aug 12 19:18:06 +0000 2024,1823076513358458982,Hellaspecial,@The_Omen19 @machiavelli_gr @YannisKaramits @antibaroufas Ναι ρε. Τι νομίζεις. Οτι είναι Συριζαίοι. Το drone ειδε αμέσως τη φωτιά και το ιπτάμενο μέσο ήταν εκει σε πέντε λεπτά.,0,0,,,
Mon Aug 12 19:18:04 +0000 2024,1823076504722460998,SKAI.gr,🔥 #Φωτιά στην Τερψιθέα Άνω Γλυφάδα: Οι κυκλοφοριακές ρυθμίσεις στην περιοχή https://t.co/X4YtM6OCV5,0,1,,,
Mon Aug 12 19:18:03 +0000 2024,1823076501647942069,"VAMPIRE ',..,'🧛🏻‍♂️",Σήμερα θα είχες γενέθλια και έχει φωτιά και στα 2 μας σπίτια 😔,1,0,,,
Mon Aug 12 19:18:02 +0000 2024,1823076494845047279,քouքée® X,Αν όντως είναι αλήθεια θα αρχίσω να πιστεύω στη θεία δίκη! Φωτιά στην Αττική: Κάηκε το σπίτι του ανθρώπου που κατηγορήθηκε για την πυρκαγιά στο Μάτι  https://t.co/FFQMblEVSK,1,1,,,
Mon Aug 12 19:17:58 +0000 2024,1823076478440833167,Efialtis ο Σοφωνίδου 🇬🇷,Μην ανησυχείτε... Θα τα φτιάξει όλα ο Μητσοτάκης! #φωτια,1,0,,,
Mon Aug 12 19:17:56 +0000 2024,1823076470484255200,Αίλουρος   𖤍 ♔ ♌︎ ⚣ † ✈︎,Μόνο οι Γερμανοί δεν στέλνουν βοήθεια. εξάλλου η ζωή τους ανέκαθεν ήταν να τις βάζουν και όχι να τις σβήνουν.  #φωτια,1,0,,,
Mon Aug 12 19:17:53 +0000 2024,1823076460233363673,Savecan,"@serafeim_70 @SinodinosP Το να μην πεθαίνεις σε μια φωτιά είναι το απόλυτο μίνιμουμ! Ο κόσμος ζητάει ευημερία, δεν είναι επιχείρημα αυτό. Και καμία φωτιά δε διανύει τόσα χιλιόμετρα αν υπάρχουν τα κατάλληλα μέσα για ν' ανακοπεί.Όλες οι ξένες αποστολές τα έχουν, εμείς εκεί, καρφωμένοι στη δεκαετία του '60.",1,0,,,
Mon Aug 12 19:17:47 +0000 2024,1823076433666699754,Tasos,"@trebotroll @jenevoudraispas Πω πω. Φωτό με 4 αστυνομικούς να κοιτούν τη φωτιά από την απέναντι πλαγιά. WOW!  Να παραιτηθεί τώρα η κυβέρνηση, να διαλυθεί η EU και να αναλάβει ο Βλαδίμηρος την κηδεμονία μας για 100 χρόνια!  Είσαι όντως τόσο γραφικός κ γελοίος ή απλά είναι καμένο και δεν βοηθά;",0,0,,,
Mon Aug 12 19:17:45 +0000 2024,1823076425869517245,FallenwillRise,@LordThanos97050 @ScroogeKifissia ναι η ευγένεια σε πείραξε. έχει διαφορά να διαδίδουμε αηδίες για να τρομοκρατηθεί ο κόσμος από το να πληροφορούμε. αυτό θα πει ευγένεια. δεν προχωράει η φωτιά σε δυο δέντρα .,0,0,,,
Mon Aug 12 19:17:39 +0000 2024,1823076399550230736,Don  Alejandro,"Κάποτε έλεγες ελαφρά τη καρδία πιο όμορφη ειναι η Αθήνα όταν καίγεται, κατέβαινες από τα προάστια μέχρι την επαρχία  με τη μολότοφ στο χέρι ""χαρούμενος επαναστάτης"" . Ειλικρινά εύχομαι μέχρι αύριο το πολύ να σβήσουν οι φωτιές παντού .Καλό βράδυ κ κουράγιο στους πληγέντες .",51,46,,,
Mon Aug 12 19:17:36 +0000 2024,1823076387671982583,Zoro🟡⚫,@socialpanic__ @CommonSense_GR Ποστ για φωτιά και μιλατε για ποσοστα. Πηγαίνετε άλλου να μαλωσετε μεταξύ σας κόμματοσκυλα,1,0,,,
Mon Aug 12 19:17:26 +0000 2024,1823076345531826294,Markos G 🇬🇷,"Είναι ένα πλήρες οικοσύστημα που αλληλεπιδρά με τον πλανήτη και το κλίμα. Και βασίζεται στην βιοποικιλότητα. Χιλιάδες είδη φυτών και ζώων το αποτελούν. Μετά από μια πυρκαγιά δεν ξέρουμε τι απομένει, τί εξαφανίστηκε και τι θα επανεμφανιστεί. Οι εμπρηστες απειλούν την ίδια τη ζωή!",1,0,,,
Mon Aug 12 19:17:23 +0000 2024,1823076333800366416,Iasonas Apostolopoulos,"🔴Μπήκε η φωτιά στα προάστια της Αθήνας. Μια φωτιά που ξεκίνησε από Βαρνάβα, πέρασε την Πεντέλη και καίει σπίτια στο πάτημα Χαλανδρίου και Βριλησσίων.   ▪️Οι άνθρωποι βλέπουν τα σπίτια τους, τα ζώα τους, τα δάση να καίγονται και παρακαλάνε τα ΜΜΕ να μην τους φιμώσουν.   ▪️Τα ίδια https://t.co/lZLn6HkbOj",497,190,,,
Mon Aug 12 19:17:02 +0000 2024,1823076245896351748,Αυτοδιόριστος Δικαστής του Χ,"@gaantonio245805 @NIKSOTIROPOYLOS έπρεπε να απαγορευονται τα πεύκα μεσε σε κατοικημένες περιοχές κ 300 μετρα μακριά από τελευταίο σπίτι, κόψιμο όλα τα πεύκα σε κατοικημένες περιοχές  κ να φυτευτούν μουριές ελιές λεμονιές, η δεντρα που δεν χαλάνε πεζοδρόμια  κ ακίνδυνα από φωτιά, κάποιοι εξουσιαστές είναι ηλίθιοι",0,0,,,
Mon Aug 12 19:16:35 +0000 2024,1823076133233099086,Drioklaptis,@kostaskorm Φίλε όταν παίρνει φωτιά η πρωτεύουσα μιας χώρας δεν χωράνε δικαιολογίες απλά και όμορφα ..,0,0,,,
Mon Aug 12 19:16:27 +0000 2024,1823076098919325993,Zoro🟡⚫,@CommonSense_GR @socialpanic__ Ωραία όμως επειδή εμένα προσωπικά ΚΑΊΓΕΤΑΙ Ο ΚΩΛΟΣ ΜΟΥ ΚΑΙ ΤΟ ΣΠΙΤΙ ΜΟΥ αυτες τις ερωτησεις να τις κανετε αλλου γιατι εγω ενδιαφερομαι να σωθω εγω και η οικογενεια μου αυτην την στιγμη,1,0,,,
Mon Aug 12 19:16:24 +0000 2024,1823076084025278741,ΑΠΕ-ΜΠΕ,Οριοθετήθηκε η #πυρκαγιά στην Τερψιθέα Γλυφάδας - Άρθηκαν οι κυκλοφοριακές ρυθμίσεις  https://t.co/2sO3s4MTyG https://t.co/1Qdet18TnY,0,0,,,
Mon Aug 12 19:16:22 +0000 2024,1823076076475887715,Respecta,Πάντα πίστευα πως οι τουρίστες αυτών των λεωφορείων κοιτάζουν εμάς ως αξιοθέατο κι όχι τα μνημεία. Όσο να πεις χώρα που ψηφίζει Μητσοτάκηδες και με τα δύο τα χέρια είναι αντικείμενο μελέτης και σχολιασμού  #φωτιά https://t.co/jxHBtDrLua,6,4,,,
Mon Aug 12 19:16:17 +0000 2024,1823076057274089860,ioannadou,@NIKSOTIROPOYLOS Θα έπρεπε να ντρέπεσαι ... Αυτή την ώρα που καίγεται η μισή Ελλάδα... Που άνθρωποι χάνουν τα πάντα εσύ να κάνεις πολιτική  πάνω σε καμμένη γη.... Αλλά αυτό είστε όλοι σας..... Ξένος πόνος.... Ντροπη σου....,1,0,,,
Mon Aug 12 19:16:15 +0000 2024,1823076049426489539,George Roussos,Η Αττική στις φλόγες: Η φούσκα του επιτελικού κράτους έσκασε πάλι. Πάνω από 24 ώρες καίγεται η Αττική &amp; οι εκπρόσωποι του κράτους είναι απόντες. Η κοινωνία ζητά απαντήσεις γιατί οι φλόγες κοντεύουν να φτάσουν στο κέντρο της Αθήνας #Αττικη #Πυρκαγια #φωτια https://t.co/oiGyiWQikn https://t.co/F1t2xaWEux,6,6,,,
Mon Aug 12 19:16:03 +0000 2024,1823075997945835544,Sharp Scope,"Μη στεναχωριέστε διεφθαρμένοι Έλληνες. Πάλι θα γυρίσει το παιχνίδι με μαύρες σακούλες χρήματα όπως τότε με Ηλεία. Εποποιία! Καλές εποχές  Σήμερα οι ""σακούλες"" έγιναν κρατικές διαφημίσεις, ΕΣΠΑ σε Μαρινάκη &amp; Αλαφούζο &amp; Πυρκαγιά Pass. Αλφαδιά όπως πάντα! #φωτια #πυρκαγια #αττικη https://t.co/3xDt3yeyTz",13,3,,,
Mon Aug 12 19:16:01 +0000 2024,1823075989393473537,Νίκος Ν.,"@Marka2free Δείξε τον ""εκ βαθέων"" Ανθρωπισμό σου και πάνε βοήθα. Περιβάλον καίγεται και κόσμος χάνεται. Όχι ο Μητσοτάκης",0,0,,,
Mon Aug 12 19:15:54 +0000 2024,1823075958393622993,Αυτοδιόριστος Δικαστής του Χ,"έπρεπε να απαγορευονται τα πεύκα μεσε σε κατοικημένες περιοχές  κ 300 μετρα μακριά από τελευταίο σπίτι, κόψιμο όλα τα πεύκα σε κατοικημένες περιοχές  κ να φυτευτούν μουριές  ελιές λεμονιές, η δεντρα που δεν χαλάνε πεζοδρόμια κ ακίνδυνα από φωτιά, κάποιοι εξουσιαστές είναι ηλίθιοι",0,0,,,
Mon Aug 12 19:15:51 +0000 2024,1823075945055437235,Glafkos Cariolou,@akettis 🤔🤔Έχουμε Εμπιστοσύνη την Πυροσβεστική υπηρεσία  Μόνο.,0,0,,,
Mon Aug 12 19:15:43 +0000 2024,1823075914621628555,Thomas Mavrofides 🇵🇸,"Ποιος από τους παρακάτω λόγους είναι ακριβής (υπάρχουν δυο λόγοι, ο ένας φαίνεται εδώ). Γιατί το νερό σβήνει την φωτιά;",13,6,,,
Mon Aug 12 19:15:41 +0000 2024,1823075906920784013,Nightmare,@ganavalo Για ποιά κλιματική αλλαγή μιλάμε όταν εχουμε κάψει η αποψιλώσει τη μισή γή?Όταν γεμίζουν τα βουνά ανεμογεννήτριες? Όταν μας δουλεύουν με μπαταρίες λιθίου που αν πάρουν φωτιά δε σβήνουν? Όταν πετάγονται με τα τζέτ δεξιά κ αριστερά. Σταματήστε το παραμύθι επιτέλους.,1,0,,,
Mon Aug 12 19:15:39 +0000 2024,1823075894946128320,newsbomb.gr,Φωτιά στην Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι https://t.co/fa9IB9y7qC,0,0,,,
Mon Aug 12 19:15:35 +0000 2024,1823075878424682524,AlwaysOnTour,@HellenicEye @Petros_Zdrozis Το σύστημα της satways που έχει η πυροσβεστική εδώ και χρόνια.μαυτο που αποδείχθηκε ότι έβαλαν χέρι μερικοί ανώτατοι αξιωματικοί για να κρύψουν τα λάθη τους στο Μάτι...,0,0,,,
Mon Aug 12 19:15:33 +0000 2024,1823075872519111023,Agnes,Πριν από 5 λεπτά για απεγκλωβίσμους-μετακινηση ζώων #φωτια #πυρκαγιά #Βαρνάβα #Φωτια_τωρα https://t.co/VLtEw7sA8G,30,113,,,
Mon Aug 12 19:15:29 +0000 2024,1823075856476209274,Αντιριξ1980,ΘΕΙΑ ΔΙΚΗ ΝΕΜΕΣΙΣ 🤫👇 Τα παιχνίδια της μοίρας!  Κάηκε το σπίτι του ανθρώπου που κατηγορήθηκε για την πυρκαγιά στο Μάτι Δεν δείχνουν καμία συμπόνοια οι γείτονές του  https://t.co/9OLlsrykdP,2,1,,,
Mon Aug 12 19:15:29 +0000 2024,1823075854102286783,𝓟𝓮𝓖𝓸,Γιατί καίγεται πάλι η Πεντέλη: Η αναδάσωση - «άρπα κόλα» και το πόρισμα των Γάλλων το 2018 https://t.co/cIhgPgzqXi,1,0,,,
Mon Aug 12 19:15:11 +0000 2024,1823075778046595491,ot.gr,"ΓΣΕΕ: Λήψη των κατάλληλων μέτρων για όσους βρίσκονται ή εργάζονται στις πληττόμενες, απο τη φωτιά, περιοχές - Οικονομικός Ταχυδρόμος - https://t.co/ZhBqkzCKAi https://t.co/g4DBwQN8m1",0,0,,,
Mon Aug 12 19:15:03 +0000 2024,1823075745993838945,The world is yours,Ευτυχώς αύριο θα έρθουν οι ξένοι και θα μας σώσουν . Αν δεν ερχόντουσαν την έβλεπα την φωτιά για καμία εβδομάδα.. #φωτια,7,0,,,
Mon Aug 12 19:15:02 +0000 2024,1823075742982218060,Pan Pan,"Οι ΝΔαιοι λένε δεν φταίει ο Μητσοτάκης, τι λέτε ρε παπαρες ποιος κυβερνάει την χώρα….. #φωτιά",5,2,,,
Mon Aug 12 19:14:54 +0000 2024,1823075706781188242,palestinios,@NIKSOTIROPOYLOS Τι λες ρε ηλίθιε?πανιβλακα?εδώ ο κόσμος καίγεται και το μουνι ξυριζεται,1,0,,,
Mon Aug 12 19:14:48 +0000 2024,1823075681527357555,jtolos,"Όχι παιδιά,δεν καίγεται σήμερα το αύριο!Αυτό το κάψατε ΕΣΕΙΣ όταν ψηφίσατε όπως ψηφίσατε...!",0,0,,,
Mon Aug 12 19:14:47 +0000 2024,1823075677312053279,Το τσόκαρο,"Πρωθυπουργός χώρας που καίγεται, προσερχόμενος στο Συντονιστικό. Αγέροχος, απτόητος, εμφανώς μαυρισμένος, μέσα στην τσαντίλα που χάλασαν οι διακοπές του. https://t.co/8XmG85RjAi",9,4,,,
Mon Aug 12 19:14:37 +0000 2024,1823075634979160216,cin cin,"Ελεονώρα Μελέτη: «Η περιοχή μας για άλλη μια φορά καίγεται» - ΣΠΟΥΔΑΙΑ Η ΔΗΛΩΣΗ, ΑΞΙΟ ΤΟ ΜΗΝΙΑΤΙΚΟ.. Τι μας κόστισε? - 20.000 ΤΑΠΕΙΝΑ ευρουδάκια!!! 😜 https://t.co/Uoi6MPDSkI",0,0,,,
Mon Aug 12 19:14:33 +0000 2024,1823075620999270478,Terez,"@BlueShoesMS «Η Φωτιά στον Βαρνάβα δεν ξεκίνησε από μπάρμπεκιου  Ήταν 1 χλμ. από μας η εστία, την είδαμε κι ήταν αρχικά πολύ μικρή. Είχαν στείλει  2 ελικόπτερα που έκαναν 45 λεπτά να έρθουν» λέει κάτοικος που κάηκε το σπίτι της. https://t.co/FUj291hmBf",2,0,,,
Mon Aug 12 19:14:31 +0000 2024,1823075612447150528,Άκου ανθρωπάκο,Με απόφαση του περιφερειάρχη Θεσσαλίας Κουρετα. #φωτιά https://t.co/lxheTF7NXH,1,0,,,
Mon Aug 12 19:14:20 +0000 2024,1823075565215027587,hoolicats.com,"🔥🔥🔥Να ανασαίνει κανείς ή να μην ανασαίνει;;; Ιδού η απορία! #φωτιά, #Πυρκαγια #παντου",2,1,,,
Mon Aug 12 19:14:16 +0000 2024,1823075547754414208,Makeleio.gr,Σβήνει η φωτιά στην Τερψιθέα Γλυφάδας: Ανακούφιση για τους πολίτες με την άρση των περιοριστικών μέτρων https://t.co/yupVCWqze5 https://t.co/vdJZMvvKUQ,0,0,,,
Mon Aug 12 19:14:08 +0000 2024,1823075513839284309,Baba Yaga,Που είναι οι αντιπυρικές ζώνες στο βουνό; Έτσι δεν σώθηκαν τα χωριά στην φωτιά της Εύβοιας αλλά και αλλού;,5,0,,,
Mon Aug 12 19:14:06 +0000 2024,1823075507703108050,TheOpinion_News,Φωτιά στην Ξάνθη – Οριοθετήθηκε η πυρκαγιά https://t.co/1aJHVxaZrd #Thessaloniki #skg #TheOpinion,0,2,,,
Mon Aug 12 19:13:43 +0000 2024,1823075411057885264,το φίδι,Ας γίνει κάτι. Καίγεται η Αττική στα 10-15 χιλιόμετρα απο το κέντρο της Αθήνας #φωτιά #φωτια_πεντελη #Βαρναβας #φωτιες #γερακας  #Μητσοτάκη_παραιτήσου,3,0,,,
Mon Aug 12 19:13:21 +0000 2024,1823075317101044122,Giota,"6 χρόνια εθελόντρια στην Πυροσβεστική Μπαίναμε μετά τη φωτιά  Ζεστή,μυρωδιά,μαύρο παντού. Μπράβο σε αυτούς τους ηρωες #πυροσβέστες https://t.co/7RCxW4zchb",131,39,,,
Mon Aug 12 19:13:03 +0000 2024,1823075241108574442,lily infidel 🍉,"Κατάργηση δασοπυρόσβεσης συγχωνεύοντας την με την πυροσβεστική, διάλυση δασαρχείων και όλες τις υπηρεσίες δασοπροστασίας, καμία ΠΡΟΛΗΨΗ.. 4.000 κενές οργανικές θέσεις πυροσβεστών, μη επαρκή αριθμό και πεπαλαιωμένα αεροσκάφη πυρόσβεσης. #ΝΔ_εγκληματικη_εργανωση #ΝΔ_ΣΥΜΜΟΡΙΑ",1,1,,,
Mon Aug 12 19:12:47 +0000 2024,1823075176591794491,Γ.Κ.,"Δεν υπάρχει καμία ""Πολιτική Προστασία"" για κανέναν πολίτη όταν είναι δυνατόν η #φωτιά να σε κάψει στα #Βριλήσσια ή στο #Χαλανδρι  #Κικιλιας έπρεπε ήδη να έχει παραδώσει τα κλειδιά του Υπουργείου, το οποίο είναι ζήτημα πια τι ακριβώς δουλειά κάνει",24,8,,,
Mon Aug 12 19:12:46 +0000 2024,1823075170803712005,Baba Yaga,Γιατί δεν στέλνει γερανούς (αν χρειαστεί να επιτάξει) να σηκώσουν την ξυλεία να τη μεταφέρουν μακριά απ'τη φωτιά για να αφαιρέσει καύσιμη ύλη;,1,0,,,
Mon Aug 12 19:12:39 +0000 2024,1823075142609629500,in.gr/news,Πώς η φωτιά από τον Βαρνάβα εξαπλώθηκε σε ολόκληρη τη ΒΑ Αττική - Δορυφορικές εικόνες | https://t.co/S18PpKysLu #φωτια #φωτιες #πυρκαγια #πυρκαγιες https://t.co/nPXvbbDmLV,1,1,,,
Mon Aug 12 19:12:39 +0000 2024,1823075142315933714,Χώρα Του Αχωρήτου,Οταν έκλαψε (και) ένας Μητσοτάκης και ορκίστηκε (κι αυτός) αναδάσωση στα καμμένα!.. https://t.co/6m7xUMAmnw #μητσοτακη_παραιτησου #Μητσοτακη #Μητσοτάκη #φωτια #φωτιες #Φωτια_τωρα #φωτιατωρα #φωτια_πεντελη #φωτιας #φοτια #Πυρκαγια #Πυρκαγιες #πυρκαγιας #πυρκαγιά #πυροσβεστικης,1,0,,,
Mon Aug 12 19:12:23 +0000 2024,1823075075781972107,marina Psaltou,@Stelliana000 Ο κόσμος καίγεται και το μ...ι χτενιζεται. Επίκαιρο δεν μπορείς να πεις. Σκότωνε τρελούς πλήρωνε τζερεμεδες.,1,0,,,
Mon Aug 12 19:12:22 +0000 2024,1823075069184364687,Aktion_T4,"@O1109966831919 Πες τα Χρυσόστομε. Ο κόσμος έχει τρελαθεί και νομίζει πως αν τους δώσεις κάνα 50άρικο να φάνε, θα γίνουν επιστήμονες από κει που δεν είχαν ανακαλύψει την φωτιά.",1,0,,,
Mon Aug 12 19:12:07 +0000 2024,1823075007896916133,Money Press,"🔥 🔴 #Φωτιά στην #Αττική: Καίγονται σπίτια σε Βριλήσσια, Πεντέλη, Χαλάνδρι – 112 σε Γέρακα https://t.co/1EYJSY7keD",1,0,,,
